"Latitude","Longitude","tjan","tfeb","tmar","tapr","tmay","tjun","tjul","taug","tsep","toct","tnov","tdec","pjan","pfeb","pmar","papr","pmay","pjun","pjul","paug","psep","poct","pnov","pdec","tave","tmax","tmin","gdd0","gdd5","mtco","mtwa","annp"
50.1,-123.0833,-4.2,-2.2,-0.4,2.8,6.7,10.3,13.3,13.6,10.1,5.1,-0.7,-3.5,195,165,152,92,89,85,61,63,94,190,219,227,4.24,33,-38.1,1880.2,875.4,-4.2,13.6,1632
50.2333,-122.95,-2.6,-0.5,1.7,5,8.8,12.2,15,15.2,11.7,6.8,1.3,-1.6,174,142,130,80,75,74,53,56,82,172,193,201,6.08,33.8,-32.9,2360.2,1197.7,-2.6,15.2,1432
49.3667,-121.75,1.3,3.8,6,8.8,12.2,15.2,17.5,17.8,14.8,10.1,5,1.9,242,174,146,113,89,76,56,56,101,179,231,259,9.53,37.8,-23.7,3493.8,1901,1.3,17.8,1722
49.4167,-121.7,0.7,3.1,5.4,8.3,11.5,14.7,17,17.3,14.3,9.6,4.4,1.3,230,167,138,106,85,71,53,55,95,175,227,247,8.97,37.7,-25.1,3287.2,1765,0.7,17.3,1649
50.5333,-127.8333,3.4,4.2,5.2,6.7,9.3,11.7,13.8,14.4,12.8,9.4,5.6,3.7,391,306,292,236,156,133,89,102,213,388,442,430,8.35,31.5,-14.2,3057.3,1334.5,3.4,14.4,3178
55.9167,-129.9833,1.6,1.9,4,5.9,9.1,11.8,13.7,13.7,11.2,7.5,3.2,1.5,297,257,217,209,158,128,125,198,313,543,367,354,7.09,30.1,-29.4,2599.6,1137.5,1.5,13.7,3166
49.4,-123.2167,-2.5,-0.8,0.4,3,6.5,10,13.2,13.5,10.5,5.7,0.2,-2.3,275,245,215,147,130,106,87,86,132,255,314,333,4.78,32.2,-34,1921.1,878.4,-2.5,13.5,2325
49.4167,-122.95,-0.1,1.8,3.2,5.6,9.1,12.3,15.1,15.3,12.6,7.9,3.1,0.4,320,280,244,174,141,113,91,91,151,311,373,383,7.19,33.9,-28.9,2638.6,1289.5,-0.1,15.3,2672
49.45,-122.9333,-0.2,1.6,3,5.4,9,12.1,15,15.2,12.5,7.8,2.9,0.3,314,275,241,171,142,114,91,92,151,310,369,377,7.05,33.9,-29.4,2588.1,1263,-0.2,15.2,2647
49,-121.75,-4.6,-2.8,-1,1.7,5.2,8.8,11.9,12.3,8.9,4.5,-1.8,-4.5,228,174,153,112,97,90,62,61,93,155,226,241,3.22,32.7,-36.2,1602.9,667.7,-4.6,12.3,1692
49,-121.7667,-4.5,-2.6,-0.9,1.8,5.3,8.9,12,12.4,9.1,4.6,-1.7,-4.4,228,173,153,112,97,90,62,61,93,155,225,240,3.33,32.8,-36,1628.4,686,-4.5,12.4,1689
48.8833,-121.7667,-3.2,-1.6,-0.1,2.3,5.6,9.1,12.1,12.6,9.4,5.2,-0.7,-3.2,243,188,168,121,101,92,63,63,99,171,248,260,3.96,32.8,-34.4,1712.5,725.1,-3.2,12.6,1817
48.85,-121.7667,-4.1,-2.5,-1,1.6,5,8.5,11.6,12.1,8.9,4.6,-1.5,-4.1,241,187,168,120,101,94,63,63,97,166,244,257,3.26,32.5,-36,1574.8,641.2,-4.1,12.1,1801
48.95,-121.7833,-4.5,-2.8,-1.2,1.5,5,8.6,11.7,12.2,8.8,4.4,-1.8,-4.5,231,178,159,116,99,93,63,62,95,158,231,245,3.12,32.4,-36.6,1568.8,645,-4.5,12.2,1730
50.2,-123.0167,-5.6,-3.7,-1.9,1.3,5.3,9,12.2,12.5,8.8,3.9,-2.2,-4.9,172,150,141,83,83,87,59,59,81,158,186,200,2.89,31.5,-39.3,1589.9,681.5,-5.6,12.5,1459
49.9833,-123.4,-3.7,-2.3,-0.9,2,5.7,9.2,12.5,12.9,9.6,4.7,-0.9,-3.3,220,196,183,112,110,103,74,75,110,221,255,264,3.79,31.5,-35.4,1711.9,750.1,-3.7,12.9,1923
50.0333,-123.15,-5.9,-4.2,-2.7,0.4,4.4,8.1,11.4,11.8,8.2,3.3,-2.9,-5.5,199,178,167,100,100,98,69,69,98,187,223,235,2.2,31.2,-41.1,1429.1,573.2,-5.9,11.8,1723
50.05,-123.1167,-6.9,-5.1,-3.6,-0.4,3.7,7.5,10.9,11.3,7.6,2.6,-3.8,-6.5,192,171,161,95,96,97,68,67,93,175,212,224,1.44,30.9,-43.9,1306.5,498.4,-6.9,11.3,1651
50.0333,-122.9833,-6.7,-5.3,-3.9,-0.8,3.1,6.9,10.4,10.9,7.2,2.4,-4,-6.3,186,172,163,97,99,105,69,68,91,168,204,219,1.16,30.2,-42.6,1220.3,439.7,-6.7,10.9,1641
50.0333,-122.9833,-6.7,-5.3,-3.9,-0.8,3.1,6.9,10.4,10.9,7.2,2.4,-4,-6.3,186,172,163,97,99,105,69,68,91,168,204,219,1.16,30.2,-42.6,1220.3,439.7,-6.7,10.9,1641
52.9333,-132.0667,2.4,2.9,3.5,4.8,7.4,10.2,12.6,13.5,11.7,8.1,4.3,2.7,381,353,279,265,176,126,99,125,251,476,393,397,7.01,27.1,-15,2567.4,1014.1,2.4,13.5,3321
52.9333,-132.0667,2.3,2.8,3.4,4.7,7.3,10.1,12.5,13.4,11.6,8,4.2,2.6,380,352,279,265,176,126,99,124,249,474,391,395,6.91,27.1,-15.4,2530.9,993.6,2.3,13.4,3310
55.9167,-129.9833,-3.2,-2.3,0.4,3.1,6.9,10.1,12.2,12.1,9,4.7,-0.8,-3.2,218,176,143,131,106,98,97,136,207,352,246,248,4.08,29.5,-40.7,1774.8,756.2,-3.2,12.2,2158
55.9167,-129.9833,-3.3,-2.4,0.3,3.1,6.9,10,12.2,12.1,8.9,4.7,-0.9,-3.3,217,175,142,130,105,97,96,135,205,349,244,246,4.03,29.4,-40.9,1765.8,750.1,-3.3,12.2,2141
55.9167,-129.9833,-3.2,-2.3,0.4,3.1,6.9,10.1,12.2,12.1,9,4.7,-0.8,-3.2,218,176,143,131,106,98,97,136,207,352,246,248,4.08,29.5,-40.7,1774.8,756.2,-3.2,12.2,2158
55.9167,-129.9833,-4.8,-3.7,-0.8,2.3,6.2,9.5,11.8,11.6,8.2,3.8,-2.1,-4.7,195,153,122,109,92,89,88,119,177,298,212,218,3.11,29.3,-44.4,1605.4,657.2,-4.8,11.8,1872
51.0833,-122.1667,-10.9,-8.2,-5.4,-1.2,3.2,7.3,10.5,10.5,6.1,0.8,-7.1,-10.6,60,52,53,34,48,66,57,47,39,36,52,66,-0.42,30.7,-51.2,1152.2,413.3,-10.9,10.5,610
50.7667,-123.3833,-9.6,-7.6,-6.1,-2.7,1.6,5.4,8.7,9.2,5.1,0.3,-6.5,-9.3,127,120,117,63,68,88,59,54,57,98,121,146,-0.96,28.5,-47.7,908.7,251.2,-9.6,9.2,1118
50.4333,-122.2333,-10.2,-8.5,-7.1,-3.6,0.6,4.7,8.2,8.6,4.4,-0.3,-7.7,-10,118,116,113,65,72,91,61,55,58,81,111,133,-1.74,29.4,-50.6,800,197.1,-10.2,8.6,1074
50.0833,-121.9,-5.7,-3.9,-2.4,0.6,4.5,8.2,11.4,11.7,8,3.5,-3,-5.4,140,123,115,74,74,79,56,53,68,109,146,158,2.29,30.9,-40.5,1435.2,569.9,-5.7,11.7,1195
50.0333,-121.25,-8.2,-5.7,-3.8,-0.4,3.9,8.1,11.3,11.4,7.2,2.3,-4.9,-8.1,96,81,72,48,53,57,44,41,46,60,95,103,1.09,30.6,-43.7,1324.7,521.2,-8.2,11.4,796
50.1167,-121.3333,-10,-7.3,-5.3,-1.6,2.9,7.3,10.6,10.7,6.3,1.2,-6.4,-9.8,86,74,67,44,51,57,44,41,43,51,84,92,-0.12,30.4,-47.6,1163.7,425.8,-10,10.7,734
50.0167,-121.35,-9.5,-6.7,-4.6,-0.9,3.4,7.8,11.1,11.3,6.8,1.7,-5.8,-9.3,95,81,72,47,53,57,44,41,45,58,94,102,0.44,30.6,-45.4,1258.9,488.2,-9.5,11.3,789
50.0167,-121.35,-9.5,-6.7,-4.6,-0.9,3.4,7.8,11.1,11.2,6.8,1.7,-5.8,-9.3,95,81,72,47,53,57,44,41,45,58,94,102,0.43,30.5,-45.5,1255.8,485.2,-9.5,11.2,789
50.0333,-121.2167,-9,-6.3,-4.3,-0.7,3.6,7.9,11.1,11.3,6.9,2,-5.5,-8.8,90,76,67,44,51,55,44,40,43,54,88,96,0.68,30.8,-45.2,1279.9,495.5,-9,11.3,748
50.0333,-122.6333,-8,-6.4,-4.9,-1.6,2.5,6.5,10.1,10.4,6.4,1.6,-5.4,-7.7,170,155,147,88,90,99,65,62,80,138,177,194,0.29,30.2,-46,1115.2,381.8,-8,10.4,1465
43.9667,-110.4333,-11.2,-9.2,-6.8,-1.4,4.2,9.1,13.1,12.2,7.4,2.4,-4.6,-9.7,71,53,51,48,53,49,36,38,41,38,58,66,0.46,33.7,-45.5,1442.9,639.6,-11.2,13.1,602
44.4525,-109.8386,-8.4,-6,-2.9,2.2,7.6,12.5,16.5,15.7,10.3,5.2,-1.9,-6.9,29,22,30,42,52,49,29,29,36,28,26,24,3.66,37,-44.4,2103.6,1134.9,-8.4,16.5,396
44.6333,-122.575,-1,0.8,2.4,4.6,8,11.7,14.8,14.9,11.6,7.1,1.9,-0.9,272,192,187,124,94,71,24,36,67,145,247,278,6.33,40.3,-36.1,2363.8,1142.7,-1,14.9,1737
48.7692,-122.1178,2.9,4.8,6.1,8.2,11.2,14,16.1,16.5,14.2,10.1,5.9,3.4,225,168,154,124,97,84,58,59,99,175,234,242,9.45,34.9,-20.7,3460.8,1741.7,2.9,16.5,1719
34.4622,-111.3453,-0.3,1.5,3.4,7.2,11.7,16.7,20.2,18.9,15.5,10.4,4.5,0.3,57,49,61,33,14,15,82,94,52,43,48,60,9.17,36.3,-27.2,3367.1,1987.7,-0.3,20.2,608
29.8333,-112.4833,14.5,15.6,17.5,20.7,23.8,27.9,30.8,30.4,29.1,24.6,18.7,15.2,12,8,6,2,2,3,28,38,31,12,8,18,22.4,44,-0.4,8191.3,6366.3,14.5,30.8,168
35.9689,-108.8083,-5.2,-3,-0.2,4,9,14,17.4,16.1,12.2,6.9,0.7,-4.2,33,25,31,21,20,19,62,65,37,36,28,31,5.64,33.1,-35.9,2445.7,1364.9,-5.2,17.4,408
37.85,-119.6667,-1.7,-1,-0.3,2.5,7,12.2,16.6,16.2,12.3,7.3,1.3,-1.7,158,137,125,75,42,26,19,17,23,48,121,155,5.89,35.4,-36.4,2292.6,1236.1,-1.7,16.6,946
45.7044,-114.9867,-7.1,-3.9,-0.7,3.8,8.3,12.6,16.4,15.6,10.6,5,-1.7,-6.4,63,45,46,42,54,55,25,32,36,40,52,58,4.38,35.9,-41.6,2185.5,1166.3,-7.1,16.4,548
46.5614,-114.4353,-6,-2.9,0.3,4.6,8.9,13.2,16.8,16.1,10.9,5.4,-1.2,-5.5,48,31,33,33,50,51,25,33,33,31,38,42,5.05,35.5,-43.9,2313.6,1254.3,-6,16.8,448
45.8919,-114.2619,-7.7,-4.7,-1.2,3.4,8,12.5,16.2,15.3,10,4.7,-2.3,-7.2,35,24,28,30,52,56,33,37,34,26,27,31,3.92,33.8,-45.5,2109.7,1113.6,-7.7,16.2,413
45.8406,-113.4403,-6,-3,0.1,4.7,9.2,13.7,17.4,16.6,11.3,6.1,-0.8,-5.5,29,19,24,29,49,53,30,33,30,24,23,25,5.32,35.8,-42.3,2409.2,1339.2,-6,17.4,368
43.7882,-122.036,-2.6,-0.9,0.5,2.7,6.4,10,13.3,13.1,9.7,5.4,0.1,-2.6,199,141,140,87,65,50,19,27,44,101,184,206,4.59,36.7,-38.4,1866.8,836.1,-2.6,13.3,1263
41.3867,-120.2236,-6.3,-4.3,-2.4,0.9,5.8,10.8,15.8,15,9.9,4.3,-2,-5.6,52,41,42,31,36,32,16,18,18,28,48,53,3.49,36.2,-46.9,1883.9,970.7,-6.3,15.8,415
41.9758,-120.2097,-3.2,-1,1,4.2,8.7,13.3,17.6,16.9,12.5,7.3,1,-2.5,68,51,52,37,37,29,11,15,18,35,65,69,6.32,38.7,-38.6,2506.2,1386.4,-3.2,17.6,487
41.3447,-122.9681,-3,-1.6,-0.7,1.8,6.1,10.2,14.1,13.8,10.1,5.3,-0.4,-2.7,199,153,137,72,41,31,13,18,28,73,167,192,4.42,40.4,-35.9,1866.6,890.4,-3,14.1,1124
41.9697,-123.3003,0.5,2.2,3.2,5.4,9.1,12.8,16.2,16,12.8,8.2,3.1,0.6,179,132,117,59,40,26,10,16,29,74,156,184,7.51,37.2,-28.2,2753.7,1370.6,0.5,16.2,1022
41.6947,-123.5853,1.1,2.4,3.2,5.2,8.5,12,15.2,15.1,12.4,8.2,3.6,1.2,228,173,154,76,46,27,10,17,32,90,198,233,7.34,36.3,-25.6,2691.8,1256.6,1.1,15.2,1284
41.2919,-122.6875,0,1.6,2.5,4.9,8.8,12.7,16.1,15.8,12.5,8,2.7,0.2,198,157,143,75,41,27,10,16,28,75,175,192,7.15,39.5,-27.6,2623.4,1323.5,0,16.1,1137
41.5464,-123.2231,-0.2,1.1,1.7,3.8,7.5,11.1,14.5,14.4,11.4,7.1,2.2,-0.1,211,161,146,76,44,29,12,18,31,83,184,210,6.21,40,-31.1,2283.7,1072.2,-0.2,14.5,1205
41.2225,-122.7614,-0.9,0.6,1.4,3.8,7.9,11.8,15.4,15,11.7,7.1,1.8,-0.6,206,163,148,78,42,28,10,17,28,76,178,198,6.25,40.7,-29.9,2328.3,1159.5,-0.9,15.4,1172
41.5658,-123.3092,-0.2,1.2,1.9,4.1,7.8,11.4,14.8,14.7,11.7,7.3,2.3,-0.1,214,163,146,74,44,28,11,18,31,83,185,215,6.41,40.2,-30.9,2356.9,1125.6,-0.2,14.8,1212
41.2522,-123.6978,3.1,4.7,5.6,7.5,10.7,13.9,16.8,16.8,14.4,10.3,5.8,3.3,251,193,176,84,48,22,8,16,30,98,221,259,9.41,37.9,-18.2,3445.7,1726.8,3.1,16.8,1406
41.3467,-122.5575,-1.6,0,1,3.6,7.8,11.9,15.6,15.2,11.5,6.8,1.2,-1.3,185,148,136,73,41,29,11,17,27,71,163,177,5.98,38.6,-32.9,2273.4,1155.9,-1.6,15.6,1078
41.0494,-122.805,-2.3,-0.7,0.1,2.7,7.1,11.2,15.1,14.7,11,6.2,0.5,-2,209,165,146,76,41,29,11,16,27,73,173,197,5.3,39.6,-33.1,2092.3,1050.5,-2.3,15.1,1163
41.8147,-123.6878,2,3.2,3.8,5.7,8.9,12.2,15.1,15.1,12.7,8.7,4.3,2.1,231,176,158,79,49,27,10,18,34,94,205,238,7.82,34.8,-23.2,2864.3,1313.3,2,15.1,1319
41.2072,-122.495,-1.6,0.1,1,3.6,8,12.1,15.8,15.4,11.7,7,1.3,-1.2,195,157,143,76,41,28,10,16,27,72,168,183,6.1,39.2,-32.7,2314.8,1191.2,-1.6,15.8,1116
41.5472,-123.3208,-0.6,0.8,1.6,3.8,7.6,11.3,14.8,14.7,11.5,7,2,-0.4,216,164,146,74,43,28,11,18,30,83,185,217,6.18,40.1,-31.4,2287.2,1099.6,-0.6,14.8,1215
41.57,-123.1119,0.6,2,2.7,4.8,8.4,12.1,15.3,15.2,12.2,7.9,3,0.7,201,154,141,73,43,28,11,17,30,80,179,202,7.08,39.5,-27.3,2594.8,1238,0.6,15.3,1159
41.4119,-123.2186,-1.3,0.1,0.8,3,7,10.7,14.3,14.1,10.9,6.4,1.3,-1,214,164,147,75,43,29,12,18,30,81,183,212,5.53,39.2,-31.1,2089.3,992.6,-1.3,14.3,1208
41.2581,-123.7144,2.8,4.4,5.2,7.1,10.3,13.5,16.5,16.4,14.1,10,5.5,3.1,254,195,178,85,48,22,8,16,31,99,223,262,9.08,37.6,-18.9,3324.1,1632.1,2.8,16.5,1421
42.0104,-123.4055,0.5,2.1,3,5.1,8.7,12.3,15.7,15.5,12.5,8,3.1,0.7,191,141,125,63,42,26,10,16,31,79,166,195,7.27,36.6,-28.1,2665.2,1291.9,0.5,15.7,1085
41.415,-123.2078,-0.1,1.3,2,4.2,7.9,11.5,14.9,14.8,11.8,7.4,2.4,0.1,211,162,146,75,42,28,11,17,29,80,183,210,6.52,39.1,-27.9,2392.3,1144.7,-0.1,14.9,1194
41.1936,-122.9603,-0.9,0.3,0.9,3.1,7,10.8,14.3,14.1,11,6.7,1.5,-0.7,223,174,157,82,44,30,12,17,30,82,191,216,5.68,38.5,-30,2122.2,1006.4,-0.9,14.3,1258
41.5978,-123.7192,1.6,2.8,3.3,5.1,8.4,11.7,14.7,14.7,12.2,8.3,4,1.7,242,185,167,83,49,27,11,18,33,96,213,248,7.38,35.1,-23.5,2703,1215,1.6,14.7,1372
41.5525,-123.1786,0.3,1.7,2.3,4.4,8,11.6,14.9,14.8,11.9,7.6,2.8,0.4,207,158,145,75,44,29,11,17,30,82,183,207,6.73,39.7,-29,2467,1162.7,0.3,14.9,1188
40.9528,-122.8567,-1.5,0.1,0.7,3.2,7.4,11.5,15.2,14.9,11.4,6.8,1.3,-1.2,222,175,154,80,42,28,11,16,28,77,183,209,5.82,40.1,-31,2207.8,1105.6,-1.5,15.2,1225
41.5617,-123.3278,-0.6,0.8,1.6,3.8,7.5,11.2,14.8,14.6,11.5,7,1.9,-0.5,216,164,146,73,43,28,11,18,30,83,185,217,6.13,40.2,-31.7,2274,1090.4,-0.6,14.8,1214
41.2094,-122.9036,-1.7,-0.6,-0.1,2.2,6.1,10,13.6,13.4,10.2,5.9,0.7,-1.5,224,175,160,85,46,32,13,18,31,83,192,215,4.85,38.7,-32.8,1892,871.5,-1.7,13.6,1274
41.2989,-122.9558,-3.2,-1.9,-1.1,1.4,5.6,9.7,13.6,13.3,9.7,5,-0.6,-2.9,208,161,145,76,43,32,13,18,29,76,175,200,4.05,40.4,-36.5,1767.7,816.8,-3.2,13.6,1176
41.7594,-123.6961,1.6,2.8,3.3,5.2,8.4,11.7,14.7,14.7,12.2,8.3,3.9,1.7,233,177,160,80,49,28,11,18,34,95,206,239,7.38,34.6,-24.2,2703,1215.9,1.6,14.7,1330
41.9142,-123.5158,1.9,3.3,4.1,6.1,9.3,12.8,15.8,15.8,13.1,8.9,4.4,2,204,154,138,69,44,26,10,17,32,84,181,210,8.13,35.6,-24.2,2977.5,1417.6,1.9,15.8,1169
40.99,-122.7731,-1,0.9,1.9,4.6,9,13.2,17,16.5,12.8,7.9,2.1,-0.7,203,160,140,72,38,26,9,14,25,70,166,191,7.02,41.2,-28.9,2612.8,1393.8,-1,17,1114
41.3361,-122.6456,-0.8,0.8,1.8,4.3,8.4,12.4,15.9,15.6,12.1,7.4,1.9,-0.6,190,150,137,72,40,28,10,16,27,72,167,183,6.6,39,-30.2,2452.8,1251.1,-0.8,15.9,1092
41.3078,-122.9514,-2.5,-1.1,-0.4,2.1,6.3,10.3,14.1,13.8,10.2,5.6,0.1,-2.2,206,160,144,75,42,31,13,18,29,76,175,199,4.69,40.3,-34.5,1906.8,906.8,-2.5,14.1,1168
41.5622,-123.1319,1.5,2.9,3.6,5.6,9.1,12.6,15.7,15.7,12.8,8.6,3.9,1.5,203,156,143,74,43,27,10,17,30,81,182,205,7.79,39.4,-25.1,2855.9,1362,1.5,15.7,1171
41.7014,-123.58,1.6,3,3.7,5.7,9,12.5,15.6,15.5,12.8,8.7,4.1,1.7,224,170,152,75,45,26,10,17,32,89,196,230,7.83,36.2,-24.2,2868,1354,1.6,15.6,1266
41.3205,-122.5076,-3.4,-1.7,-0.6,2.1,6.7,11,15.1,14.6,10.5,5.5,-0.5,-3,172,139,127,68,39,30,12,17,26,65,148,162,4.69,39,-37.9,1991.5,1000.3,-3.4,15.1,1005
41.8077,-123.6704,1.7,2.9,3.5,5.4,8.6,11.9,14.9,14.9,12.4,8.4,4,1.8,230,175,157,79,49,27,10,18,34,94,203,236,7.53,34.9,-24.1,2761,1254.4,1.7,14.9,1312
41.5058,-123.1289,-0.2,1.2,1.9,4.1,7.8,11.5,14.9,14.8,11.6,7.3,2.3,0,206,157,143,74,43,29,11,17,30,80,180,205,6.43,39.5,-29.2,2364.5,1131.7,-0.2,14.9,1175
41.1908,-122.51,-2,-0.3,0.6,3.2,7.7,11.9,15.7,15.2,11.4,6.7,0.8,-1.7,193,156,141,75,41,29,10,16,27,71,165,180,5.77,39.5,-33.9,2228.9,1147.8,-2,15.7,1104
41.675,-123.8481,4.6,6,6.6,8.2,11.1,14.1,16.6,16.5,14.7,11,7.1,4.8,242,188,173,87,53,24,9,17,34,102,223,254,10.11,34.1,-15.1,3699.8,1885.9,4.6,16.6,1406
41.3786,-123.7481,2.3,3.8,4.5,6.3,9.4,12.6,15.5,15.5,13.2,9.2,4.9,2.6,253,195,176,86,49,24,9,17,32,99,223,260,8.32,36.7,-20.3,3046.9,1422.7,2.3,15.5,1423
41.6125,-123.2092,-0.3,1.1,1.8,4,7.7,11.4,14.8,14.7,11.6,7.2,2.2,-0.2,204,154,140,72,43,29,11,18,30,80,177,204,6.33,40.2,-31.6,2333.4,1115.8,-0.3,14.8,1162
41.3422,-122.9606,-2.5,-1,-0.2,2.4,6.6,10.6,14.4,14.1,10.5,5.8,0.2,-2.2,199,153,138,72,41,30,12,18,28,73,169,193,4.89,40.4,-34.3,1971.9,955.1,-2.5,14.4,1126
41.5297,-123.3167,-0.3,1.2,2,4.2,7.9,11.6,15,14.9,11.8,7.4,2.3,-0.1,216,164,146,73,43,28,11,17,30,83,185,217,6.49,40,-30.2,2389.6,1153.5,-0.3,15,1213
41.2742,-122.5067,-3.5,-1.9,-0.9,1.8,6.3,10.7,14.6,14.2,10.2,5.4,-0.6,-3.1,183,147,134,72,41,31,12,17,27,68,156,171,4.43,38.8,-38.3,1917.8,942.6,-3.5,14.6,1059
41.8486,-123.6197,1.1,2.4,3,4.9,8.1,11.5,14.6,14.6,12,8,3.5,1.3,225,170,153,77,48,28,11,18,34,92,198,230,7.08,35,-26,2596.9,1171.7,1.1,14.6,1284
41.1728,-123.4142,-0.7,0.6,1.3,3.4,7.1,10.8,14.3,14.2,11.1,6.8,1.9,-0.5,240,184,162,81,44,27,11,17,29,87,202,238,5.86,38.7,-28,2176.7,1019.7,-0.7,14.3,1322
41.1533,-123.3747,-1.1,0.3,0.9,3.1,7,10.6,14.2,14.1,10.9,6.5,1.6,-0.8,239,184,161,81,43,28,11,17,29,86,200,236,5.61,39,-28.9,2105.8,989.6,-1.1,14.2,1315
41.9017,-123.6461,0.6,1.8,2.5,4.4,7.7,11.1,14.3,14.3,11.6,7.5,3,0.7,231,174,157,79,49,29,11,18,35,95,202,236,6.63,35.1,-27.4,2429.9,1093.7,0.6,14.3,1316
41.616,-123.7033,1.4,2.6,3.2,5.1,8.3,11.7,14.7,14.7,12.2,8.2,3.8,1.5,241,184,165,82,48,27,11,18,33,95,211,247,7.28,35.4,-24.1,2669.8,1207.3,1.4,14.7,1362
41.55,-123.3633,-0.4,1.2,2,4.3,8.1,11.8,15.3,15.2,12,7.4,2.3,-0.2,217,165,145,72,42,27,11,17,30,82,185,219,6.58,40.1,-30.1,2427.2,1191.2,-0.4,15.3,1212
41.5589,-123.2642,-0.6,0.7,1.3,3.4,7.2,10.8,14.3,14.1,11.1,6.8,1.8,-0.5,214,163,147,76,45,30,12,18,31,83,186,213,5.87,40.2,-32.7,2176.6,1019.2,-0.6,14.3,1218
41.1528,-122.7544,-1.6,-0.1,0.8,3.3,7.7,11.7,15.5,15.1,11.5,6.7,1.1,-1.4,202,160,143,75,40,28,10,16,27,73,171,191,5.86,41.1,-31.7,2235.5,1136.4,-1.6,15.5,1136
41.2969,-122.9403,-1.5,-0.1,0.5,2.9,6.9,10.8,14.4,14.2,10.9,6.4,1,-1.2,209,162,147,77,43,30,12,18,29,78,179,203,5.43,40.2,-31.9,2071.5,998.5,-1.5,14.4,1187
41.5353,-123.1275,0.4,1.7,2.5,4.6,8.2,11.9,15.2,15.1,12,7.7,2.8,0.5,204,156,143,74,43,28,11,17,30,80,180,204,6.88,39.5,-27.9,2525.1,1204.5,0.4,15.2,1170
42.0086,-123.4159,0.9,2.4,3.3,5.4,8.9,12.5,15.9,15.7,12.7,8.3,3.4,1,191,142,126,63,42,26,10,16,31,79,167,196,7.53,36.6,-27.2,2762.4,1338.6,0.9,15.9,1089
41.2144,-122.4269,-2.4,-0.7,0.3,3,7.5,11.7,15.6,15.1,11.2,6.4,0.5,-2.1,188,152,138,74,41,29,11,16,27,69,160,174,5.51,39.1,-35.4,2172.9,1115.8,-2.4,15.6,1079
41.2247,-122.7817,-1.5,-0.1,0.7,3,7.2,11.2,14.8,14.5,11.1,6.5,1.1,-1.3,207,164,148,78,42,30,11,17,28,77,178,198,5.6,40.5,-31.9,2134.9,1049.1,-1.5,14.8,1178
41.371,-122.5613,-2.7,-1,0,2.7,7.1,11.3,15.2,14.8,10.9,6,0.2,-2.3,177,141,130,70,40,30,11,17,26,68,155,169,5.18,38.7,-35.8,2084.9,1052.3,-2.7,15.2,1034
41.8045,-123.671,1.5,2.7,3.3,5.2,8.5,11.8,14.8,14.8,12.3,8.3,3.9,1.6,231,175,158,79,49,28,11,18,34,94,204,237,7.39,34.9,-24.5,2709.4,1231.2,1.5,14.8,1318
41.2117,-122.4306,-2.9,-1.2,-0.2,2.6,7.1,11.5,15.4,14.9,10.9,6,0,-2.5,185,150,136,73,41,30,11,16,26,68,157,171,5.13,39.2,-36.8,2091.1,1067.3,-2.9,15.4,1064
41.2089,-122.5133,-2.1,-0.5,0.4,3.1,7.4,11.7,15.4,15,11.2,6.5,0.7,-1.8,194,156,142,75,41,29,11,16,27,72,166,181,5.58,39.2,-34.3,2174.2,1106.7,-2.1,15.4,1110
41.1917,-122.5036,-2.1,-0.4,0.5,3.2,7.6,11.9,15.7,15.2,11.4,6.6,0.8,-1.8,192,155,141,75,41,29,10,16,27,71,164,179,5.72,39.5,-34.1,2219.3,1142.7,-2.1,15.7,1100
41.9226,-123.6454,0.7,2,2.6,4.5,7.8,11.3,14.4,14.4,11.8,7.6,3.1,0.8,230,174,156,78,49,29,11,18,35,94,202,236,6.75,35.1,-27.1,2475.4,1119.3,0.7,14.4,1312
34.2028,-116.7819,-0.8,-0.4,-0.1,2.3,7,13,17.8,17,13,7.9,2.2,-0.6,116,92,106,76,38,21,49,56,33,35,87,107,6.53,33.6,-31,2446.3,1361.1,-0.8,17.8,816
34.2,-116.7647,-0.6,-0.2,0,2.5,7.2,13.2,18,17.2,13.2,8,2.4,-0.5,115,91,105,75,37,20,48,55,33,35,86,106,6.7,33.8,-30.8,2494.4,1394.9,-0.6,18,806
34.2011,-116.7658,-0.5,0,0.3,2.7,7.4,13.4,18.1,17.4,13.3,8.2,2.6,-0.3,113,90,103,74,37,20,47,54,33,34,85,104,6.88,34,-30.5,2548.6,1425.7,-0.5,18.1,794
34.2083,-116.8553,0.1,0.6,0.9,3.3,8,13.9,18.6,17.8,13.8,8.8,3.1,0.2,109,86,99,70,35,19,43,50,31,32,81,100,7.43,34.5,-29.3,2726.2,1523.4,0.1,18.6,755
34.1225,-116.7808,0.5,1.1,1.4,3.9,8.5,14.2,18.9,18.2,14.3,9.2,3.6,0.7,109,87,100,70,34,18,42,49,31,32,80,99,7.88,34.9,-28.1,2890.5,1603.9,0.5,18.9,751
34.1247,-116.7822,0.6,1.2,1.5,4,8.6,14.3,19,18.3,14.4,9.2,3.7,0.7,108,87,100,70,34,18,41,49,30,32,80,98,7.96,35,-27.9,2920.8,1620.9,0.6,19,747
34.235,-117.0519,1.7,2.4,2.9,5.3,9.9,15.5,20.2,19.7,15.6,10.5,4.9,1.8,102,78,88,64,30,14,31,37,25,26,73,91,9.2,36.6,-25.1,3374.1,1884.1,1.7,20.2,659
